company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_dt,actual_dep_dt,delay_min,turn_gap_min,difficulty_score,difficulty_classification,daily_rank
G7,4542,2025-08-06,ORD,LIT,2025-08-06T20:05:00Z,2025-08-06T22:16:00Z,2025-08-06T21:14:00Z,2025-08-06T23:06:00Z,50,CRJ-550,Express,85,140,29,2025-08-06 20:05:00+00:00,2025-08-06 21:14:00+00:00,69.0,56,50.02910479141267,Easy,208
UA,909,2025-08-06,ORD,AMS,2025-08-06T18:15:00Z,2025-08-07T09:20:00Z,2025-08-06T20:14:00Z,2025-08-07T10:55:00Z,243,B787-8,Mainline,270,318,150,2025-08-06 18:15:00+00:00,2025-08-06 20:14:00+00:00,119.0,120,47.658513106365376,Easy,304
UA,972,2025-08-15,ORD,BRU,2025-08-15T17:55:00Z,2025-08-16T09:00:00Z,2025-08-15T18:18:00Z,2025-08-16T09:42:00Z,318,B787-10,Mainline,155,186,155,2025-08-15 17:55:00+00:00,2025-08-15 18:18:00+00:00,23.0,0,61.376194260254344,Difficult,9
UA,1010,2025-08-04,ORD,DCA,2025-08-04T08:00:00Z,2025-08-04T10:56:00Z,2025-08-04T07:56:00Z,2025-08-04T10:55:00Z,150,A320-200,Mainline,92,111,52,2025-08-04 08:00:00+00:00,2025-08-04 07:56:00+00:00,-4.0,40,40.302271816198356,Easy,473
UA,291,2025-08-08,ORD,BDL,2025-08-08T18:15:00Z,2025-08-08T21:36:00Z,2025-08-08T19:00:00Z,2025-08-08T22:29:00Z,150,A320-200,Mainline,65,110,46,2025-08-08 18:15:00+00:00,2025-08-08 19:00:00+00:00,45.0,19,53.456761437837486,Medium,124
OO,5610,2025-08-05,ORD,CHO,2025-08-05T18:06:00Z,2025-08-05T21:12:00Z,2025-08-05T17:56:00Z,2025-08-05T20:32:00Z,50,CRJ-550,Express,67,46,29,2025-08-05 18:06:00+00:00,2025-08-05 17:56:00+00:00,-10.0,38,49.087030092451364,Easy,278
UA,2424,2025-08-02,ORD,RDU,2025-08-02T18:08:00Z,2025-08-02T21:14:00Z,2025-08-02T18:12:00Z,2025-08-02T21:05:00Z,179,B737-MAX9,Mainline,98,119,56,2025-08-02 18:08:00+00:00,2025-08-02 18:12:00+00:00,4.0,42,55.584020185947715,Difficult,111
YX,3628,2025-08-13,ORD,IND,2025-08-13T17:50:00Z,2025-08-13T20:03:00Z,2025-08-13T17:50:00Z,2025-08-13T19:47:00Z,76,ERJ-175,Express,120,133,39,2025-08-13 17:50:00+00:00,2025-08-13 17:50:00+00:00,0.0,81,42.49331807460266,Easy,412
UA,561,2025-08-15,ORD,MCI,2025-08-15T12:45:00Z,2025-08-15T14:22:00Z,2025-08-15T14:03:00Z,2025-08-15T15:43:00Z,126,B737-700,Mainline,-11,63,43,2025-08-15 12:45:00+00:00,2025-08-15 14:03:00+00:00,78.0,-54,58.138361383375766,Difficult,28
YX,3535,2025-08-03,ORD,DSM,2025-08-03T13:12:00Z,2025-08-03T14:44:00Z,2025-08-03T13:11:00Z,2025-08-03T14:20:00Z,76,ERJ-175,Express,82,86,34,2025-08-03 13:12:00+00:00,2025-08-03 13:11:00+00:00,-1.0,48,47.311933245088795,Easy,374
OO,5099,2025-08-14,ORD,CIU,2025-08-14T12:40:00Z,2025-08-14T15:09:00Z,2025-08-14T12:47:00Z,2025-08-14T15:20:00Z,50,CRJ-200,Express,1174,1196,29,2025-08-14 12:40:00+00:00,2025-08-14 12:47:00+00:00,7.0,1145,25.879631626813705,Easy,508
UA,1082,2025-08-08,ORD,PIT,2025-08-08T14:12:00Z,2025-08-08T16:53:00Z,2025-08-08T14:19:00Z,2025-08-08T17:05:00Z,150,A320-200,Mainline,57,54,46,2025-08-08 14:12:00+00:00,2025-08-08 14:19:00+00:00,7.0,11,53.585430471045406,Medium,117
G7,4584,2025-08-15,ORD,TUL,2025-08-15T20:07:00Z,2025-08-15T22:15:00Z,2025-08-15T20:17:00Z,2025-08-15T22:49:00Z,50,CRJ-550,Express,92,35,29,2025-08-15 20:07:00+00:00,2025-08-15 20:17:00+00:00,10.0,63,51.87556295904972,Medium,188
G7,4406,2025-08-01,ORD,TVC,2025-08-01T09:25:00Z,2025-08-01T11:54:00Z,2025-08-01T09:20:00Z,2025-08-01T11:35:00Z,50,CRJ-550,Express,101,97,29,2025-08-01 09:25:00+00:00,2025-08-01 09:20:00+00:00,-5.0,72,51.05016246044961,Easy,264
UA,2418,2025-08-02,ORD,PHL,2025-08-02T07:35:00Z,2025-08-02T10:47:00Z,2025-08-02T08:04:00Z,2025-08-02T10:51:00Z,126,B737-700,Mainline,855,572,43,2025-08-02 07:35:00+00:00,2025-08-02 08:04:00+00:00,29.0,812,22.15806909523237,Easy,496
UA,2653,2025-08-09,ORD,RDU,2025-08-09T10:52:00Z,2025-08-09T13:59:00Z,2025-08-09T10:48:00Z,2025-08-09T13:47:00Z,179,B737-MAX9,Mainline,82,105,56,2025-08-09 10:52:00+00:00,2025-08-09 10:48:00+00:00,-4.0,26,49.988506300241724,Easy,292
UA,1811,2025-08-03,ORD,MSP,2025-08-03T12:45:00Z,2025-08-03T14:28:00Z,2025-08-03T12:42:00Z,2025-08-03T14:08:00Z,166,B737-MAX8,Mainline,81,82,60,2025-08-03 12:45:00+00:00,2025-08-03 12:42:00+00:00,-3.0,21,53.05171194406236,Medium,137
OO,5275,2025-08-03,ORD,DLH,2025-08-03T20:15:00Z,2025-08-03T22:00:00Z,2025-08-03T20:22:00Z,2025-08-03T22:02:00Z,50,CRJ-550,Express,119,30,29,2025-08-03 20:15:00+00:00,2025-08-03 20:22:00+00:00,7.0,90,49.99868793300133,Easy,269
UA,729,2025-08-11,ORD,DFW,2025-08-11T07:00:00Z,2025-08-11T09:39:00Z,2025-08-11T07:00:00Z,2025-08-11T09:21:00Z,150,A320-200,Mainline,764,784,46,2025-08-11 07:00:00+00:00,2025-08-11 07:00:00+00:00,0.0,718,14.727060750252985,Easy,561
UA,1306,2025-08-07,ORD,TPA,2025-08-07T07:30:00Z,2025-08-07T11:21:00Z,2025-08-07T07:54:00Z,2025-08-07T11:34:00Z,179,B737-MAX9,Mainline,90,54,62,2025-08-07 07:30:00+00:00,2025-08-07 07:54:00+00:00,24.0,28,44.376162321349085,Easy,420
UA,1270,2025-08-12,ORD,PUJ,2025-08-12T09:23:00Z,2025-08-12T15:05:00Z,2025-08-12T09:16:00Z,2025-08-12T14:58:00Z,179,B737-900,Mainline,87,66,70,2025-08-12 09:23:00+00:00,2025-08-12 09:16:00+00:00,-7.0,17,44.90174828251337,Easy,294
G7,4517,2025-08-10,ORD,SCE,2025-08-10T14:10:00Z,2025-08-10T17:01:00Z,2025-08-10T14:19:00Z,2025-08-10T16:59:00Z,50,CRJ-550,Express,127,33,29,2025-08-10 14:10:00+00:00,2025-08-10 14:19:00+00:00,9.0,98,48.46176691232667,Easy,331
UA,359,2025-08-03,ORD,MEX,2025-08-03T09:16:00Z,2025-08-03T12:45:00Z,2025-08-03T09:13:00Z,2025-08-03T12:36:00Z,150,A320-200,Mainline,891,863,60,2025-08-03 09:16:00+00:00,2025-08-03 09:13:00+00:00,-3.0,831,23.011208965717692,Easy,516
UA,1803,2025-08-03,ORD,DEN,2025-08-03T10:44:00Z,2025-08-03T12:32:00Z,2025-08-03T10:35:00Z,2025-08-03T11:59:00Z,200,A321-2NX,Mainline,82,95,62,2025-08-03 10:44:00+00:00,2025-08-03 10:35:00+00:00,-9.0,20,46.06859155787641,Easy,402
UA,1492,2025-08-15,ORD,CMH,2025-08-15T21:20:00Z,2025-08-15T23:48:00Z,2025-08-15T21:53:00Z,2025-08-16T00:22:00Z,126,B737-700,Mainline,73,43,43,2025-08-15 21:20:00+00:00,2025-08-15 21:53:00+00:00,33.0,30,48.71208637800093,Easy,323
UA,2465,2025-08-13,ORD,ORF,2025-08-13T11:55:00Z,2025-08-13T15:14:00Z,2025-08-13T11:59:00Z,2025-08-13T15:05:00Z,179,B737-MAX9,Mainline,68,89,56,2025-08-13 11:55:00+00:00,2025-08-13 11:59:00+00:00,4.0,12,58.35844469209982,Difficult,23
UA,1657,2025-08-02,ORD,LGA,2025-08-02T07:00:00Z,2025-08-02T10:18:00Z,2025-08-02T07:25:00Z,2025-08-02T10:24:00Z,150,A320-200,Mainline,32,54,52,2025-08-02 07:00:00+00:00,2025-08-02 07:25:00+00:00,25.0,-20,52.43380350153852,Medium,235
G7,4610,2025-08-13,ORD,XNA,2025-08-13T12:41:00Z,2025-08-13T14:35:00Z,2025-08-13T12:38:00Z,2025-08-13T14:12:00Z,50,CRJ-550,Express,36,53,29,2025-08-13 12:41:00+00:00,2025-08-13 12:38:00+00:00,-3.0,7,51.29038564574847,Medium,198
UA,1740,2025-08-10,ORD,RSW,2025-08-10T07:11:00Z,2025-08-10T11:16:00Z,2025-08-10T07:09:00Z,2025-08-10T11:00:00Z,179,B737-900,Mainline,479,492,56,2025-08-10 07:11:00+00:00,2025-08-10 07:09:00+00:00,-2.0,423,19.563740275676874,Easy,536
OO,5251,2025-08-12,ORD,ASE,2025-08-12T19:35:00Z,2025-08-12T21:44:00Z,2025-08-13T09:54:00Z,2025-08-13T11:42:00Z,70,ERJ-175,Express,382,1230,34,2025-08-12 19:35:00+00:00,2025-08-13 09:54:00+00:00,859.0,348,15.963842723127975,Easy,459
G7,4173,2025-08-05,ORD,AVL,2025-08-05T13:55:00Z,2025-08-05T16:55:00Z,2025-08-05T13:54:00Z,2025-08-05T16:48:00Z,50,CRJ-550,Express,101,112,29,2025-08-05 13:55:00+00:00,2025-08-05 13:54:00+00:00,-1.0,72,42.941306298515066,Easy,398
OO,5140,2025-08-07,ORD,CMX,2025-08-07T21:05:00Z,2025-08-07T23:44:00Z,2025-08-07T22:32:00Z,2025-08-08T01:13:00Z,50,CRJ-200,Express,139,195,29,2025-08-07 21:05:00+00:00,2025-08-07 22:32:00+00:00,87.0,110,46.678223861913445,Easy,373
OO,4792,2025-08-02,ORD,ROA,2025-08-02T17:50:00Z,2025-08-02T20:57:00Z,2025-08-02T17:49:00Z,2025-08-02T20:29:00Z,76,ERJ-175,Express,51,55,34,2025-08-02 17:50:00+00:00,2025-08-02 17:49:00+00:00,-1.0,17,55.938963913485,Difficult,95
UA,1741,2025-08-03,ORD,JAC,2025-08-03T09:20:00Z,2025-08-03T11:35:00Z,2025-08-03T09:19:00Z,2025-08-03T11:34:00Z,126,B737-700,Mainline,75,74,43,2025-08-03 09:20:00+00:00,2025-08-03 09:19:00+00:00,-1.0,32,52.374492713528255,Medium,164
YX,3707,2025-08-05,ORD,IND,2025-08-05T19:45:00Z,2025-08-05T22:00:00Z,2025-08-05T19:41:00Z,2025-08-05T21:45:00Z,76,ERJ-175,Express,52,55,39,2025-08-05 19:45:00+00:00,2025-08-05 19:41:00+00:00,-4.0,13,49.93111864122517,Easy,256
UA,2008,2025-08-08,ORD,MCO,2025-08-08T11:02:00Z,2025-08-08T14:57:00Z,2025-08-08T13:52:00Z,2025-08-08T18:11:00Z,234,B757-300,Mainline,-95,80,66,2025-08-08 11:02:00+00:00,2025-08-08 13:52:00+00:00,170.0,-161,60.6985958857661,Difficult,5
UA,1135,2025-08-02,ORD,SJO,2025-08-02T07:41:00Z,2025-08-02T11:55:00Z,2025-08-02T07:34:00Z,2025-08-02T11:58:00Z,166,B737-MAX8,Mainline,104,119,65,2025-08-02 07:41:00+00:00,2025-08-02 07:34:00+00:00,-7.0,39,44.080736128621076,Easy,415
G7,4390,2025-08-13,ORD,CHA,2025-08-13T14:09:00Z,2025-08-13T16:55:00Z,2025-08-13T14:05:00Z,2025-08-13T16:42:00Z,50,CRJ-550,Express,54,47,29,2025-08-13 14:09:00+00:00,2025-08-13 14:05:00+00:00,-4.0,25,52.17576324914347,Medium,163
YX,3601,2025-08-10,ORD,YYZ,2025-08-10T08:50:00Z,2025-08-10T11:49:00Z,2025-08-10T08:48:00Z,2025-08-10T11:35:00Z,76,ERJ-175,Express,52,60,42,2025-08-10 08:50:00+00:00,2025-08-10 08:48:00+00:00,-2.0,10,47.587839106283184,Easy,356
YX,3707,2025-08-08,ORD,IND,2025-08-08T19:35:00Z,2025-08-08T21:50:00Z,2025-08-08T19:42:00Z,2025-08-08T21:53:00Z,76,ERJ-175,Express,61,79,34,2025-08-08 19:35:00+00:00,2025-08-08 19:42:00+00:00,7.0,27,42.637023786681176,Easy,456
UA,1335,2025-08-10,ORD,BUF,2025-08-10T18:20:00Z,2025-08-10T21:01:00Z,2025-08-10T19:30:00Z,2025-08-10T22:13:00Z,179,B737-900,Mainline,70,62,56,2025-08-10 18:20:00+00:00,2025-08-10 19:30:00+00:00,70.0,14,59.81479862227944,Difficult,16
UA,1538,2025-08-10,ORD,SAV,2025-08-10T11:05:00Z,2025-08-10T14:34:00Z,2025-08-10T12:56:00Z,2025-08-10T16:07:00Z,126,B737-700,Mainline,-32,46,43,2025-08-10 11:05:00+00:00,2025-08-10 12:56:00+00:00,111.0,-75,54.2865588298122,Medium,89
OO,5395,2025-08-01,ORD,GSO,2025-08-01T13:44:00Z,2025-08-01T16:51:00Z,2025-08-01T13:37:00Z,2025-08-01T17:37:00Z,70,ERJ-175,Express,65,73,34,2025-08-01 13:44:00+00:00,2025-08-01 13:37:00+00:00,-7.0,31,47.96342135948988,Easy,391
OO,4638,2025-08-09,ORD,COS,2025-08-09T19:40:00Z,2025-08-09T21:44:00Z,2025-08-09T20:15:00Z,2025-08-09T22:31:00Z,76,ERJ-175,Express,50,41,34,2025-08-09 19:40:00+00:00,2025-08-09 20:15:00+00:00,35.0,16,53.79428040235786,Medium,165
OO,5628,2025-08-13,ORD,IND,2025-08-13T08:45:00Z,2025-08-13T11:04:00Z,2025-08-13T08:48:00Z,2025-08-13T11:10:00Z,76,ERJ-175,Express,1170,1203,34,2025-08-13 08:45:00+00:00,2025-08-13 08:48:00+00:00,3.0,1136,29.086952806602923,Easy,465
OO,4809,2025-08-02,ORD,ICT,2025-08-02T09:03:00Z,2025-08-02T11:21:00Z,2025-08-02T09:08:00Z,2025-08-02T11:15:00Z,76,ERJ-175,Express,768,784,34,2025-08-02 09:03:00+00:00,2025-08-02 09:08:00+00:00,5.0,734,27.371806333113973,Easy,471
UA,1920,2025-08-08,ORD,LAS,2025-08-08T15:41:00Z,2025-08-08T17:41:00Z,2025-08-08T16:56:00Z,2025-08-08T18:40:00Z,179,B737-900,Mainline,67,141,56,2025-08-08 15:41:00+00:00,2025-08-08 16:56:00+00:00,75.0,11,49.33984112503867,Easy,305
UA,1803,2025-08-13,ORD,DEN,2025-08-13T10:44:00Z,2025-08-13T12:32:00Z,2025-08-13T10:44:00Z,2025-08-13T12:09:00Z,200,A321-2NX,Mainline,614,631,62,2025-08-13 10:44:00+00:00,2025-08-13 10:44:00+00:00,0.0,552,22.249279585539934,Easy,502
UA,1872,2025-08-12,ORD,MSP,2025-08-12T14:40:00Z,2025-08-12T16:19:00Z,2025-08-12T14:45:00Z,2025-08-12T16:24:00Z,150,A320-200,Mainline,24,51,46,2025-08-12 14:40:00+00:00,2025-08-12 14:45:00+00:00,5.0,-22,58.71796323204392,Difficult,16
UA,2290,2025-08-15,ORD,DFW,2025-08-15T12:45:00Z,2025-08-15T15:22:00Z,2025-08-15T13:39:00Z,2025-08-15T16:04:00Z,126,B737-700,Mainline,-12,42,43,2025-08-15 12:45:00+00:00,2025-08-15 13:39:00+00:00,54.0,-55,52.41265603188937,Medium,170
UA,2691,2025-08-06,ORD,EWR,2025-08-06T08:47:00Z,2025-08-06T12:11:00Z,2025-08-06T08:38:00Z,2025-08-06T11:43:00Z,179,B737-MAX9,Mainline,245,269,62,2025-08-06 08:47:00+00:00,2025-08-06 08:38:00+00:00,-9.0,183,29.389879368620047,Easy,438
OO,5819,2025-08-13,ORD,DLH,2025-08-13T09:00:00Z,2025-08-13T10:51:00Z,2025-08-13T08:51:00Z,2025-08-13T10:10:00Z,50,CRJ-550,Express,55,55,29,2025-08-13 09:00:00+00:00,2025-08-13 08:51:00+00:00,-9.0,26,48.43057257263752,Easy,314
UA,275,2025-08-14,ORD,RAP,2025-08-14T08:45:00Z,2025-08-14T10:20:00Z,2025-08-14T08:44:00Z,2025-08-14T09:58:00Z,150,A320-200,Mainline,57,61,46,2025-08-14 08:45:00+00:00,2025-08-14 08:44:00+00:00,-1.0,11,51.332507026669006,Medium,221
UA,1209,2025-08-09,ORD,EWR,2025-08-09T21:25:00Z,2025-08-10T00:46:00Z,2025-08-09T21:32:00Z,2025-08-10T00:48:00Z,179,B737-900,Mainline,60,67,56,2025-08-09 21:25:00+00:00,2025-08-09 21:32:00+00:00,7.0,4,50.954480866419914,Easy,252
UA,481,2025-08-01,ORD,RNO,2025-08-01T19:52:00Z,2025-08-01T22:19:00Z,2025-08-01T20:07:00Z,2025-08-01T22:20:00Z,126,B737-700,Mainline,91,108,43,2025-08-01 19:52:00+00:00,2025-08-01 20:07:00+00:00,15.0,48,49.2858202664017,Easy,344
UA,1594,2025-08-04,ORD,ABQ,2025-08-04T09:20:00Z,2025-08-04T11:32:00Z,2025-08-04T09:19:00Z,2025-08-04T11:25:00Z,126,A319-100,Mainline,98,88,43,2025-08-04 09:20:00+00:00,2025-08-04 09:19:00+00:00,-1.0,55,49.476381213374296,Easy,262
OO,5968,2025-08-10,ORD,ACK,2025-08-10T10:35:00Z,2025-08-10T14:29:00Z,2025-08-10T10:32:00Z,2025-08-10T14:38:00Z,70,ERJ-175,Express,76,67,34,2025-08-10 10:35:00+00:00,2025-08-10 10:32:00+00:00,-3.0,42,44.00929785969566,Easy,430
UA,1178,2025-08-04,ORD,ORF,2025-08-04T18:22:00Z,2025-08-04T21:40:00Z,2025-08-04T18:23:00Z,2025-08-04T21:32:00Z,126,A319-100,Mainline,77,83,43,2025-08-04 18:22:00+00:00,2025-08-04 18:23:00+00:00,1.0,34,48.59993031354738,Easy,292
UA,1612,2025-08-04,ORD,MEM,2025-08-04T20:00:00Z,2025-08-04T22:00:00Z,2025-08-04T19:59:00Z,2025-08-04T22:06:00Z,126,B737-700,Mainline,65,94,43,2025-08-04 20:00:00+00:00,2025-08-04 19:59:00+00:00,-1.0,22,52.63597706384719,Medium,122
OO,5763,2025-08-01,ORD,TUL,2025-08-01T12:45:00Z,2025-08-01T14:49:00Z,2025-08-01T12:45:00Z,2025-08-01T14:43:00Z,76,ERJ-175,Express,47,72,34,2025-08-01 12:45:00+00:00,2025-08-01 12:45:00+00:00,0.0,13,52.90828833179979,Medium,189
UA,622,2025-08-06,ORD,DEN,2025-08-06T13:04:00Z,2025-08-06T14:46:00Z,2025-08-06T13:00:00Z,2025-08-06T14:45:00Z,364,B777-2HD,Mainline,99,75,87,2025-08-06 13:04:00+00:00,2025-08-06 13:00:00+00:00,-4.0,12,52.77542706576127,Medium,124
UA,2361,2025-08-12,ORD,LAX,2025-08-12T07:10:00Z,2025-08-12T09:40:00Z,2025-08-12T07:19:00Z,2025-08-12T09:36:00Z,176,B757-200,Mainline,85,72,62,2025-08-12 07:10:00+00:00,2025-08-12 07:19:00+00:00,9.0,23,46.252769876478176,Easy,270
UA,2172,2025-08-01,ORD,FAI,2025-08-01T16:05:00Z,2025-08-01T19:40:00Z,2025-08-01T16:04:00Z,2025-08-01T19:06:00Z,166,B737-MAX8,Mainline,77,105,51,2025-08-01 16:05:00+00:00,2025-08-01 16:04:00+00:00,-1.0,26,56.83564739553333,Difficult,49
UA,1878,2025-08-08,ORD,SFO,2025-08-08T12:46:00Z,2025-08-08T15:33:00Z,2025-08-08T12:54:00Z,2025-08-08T15:16:00Z,200,A321-2NX,Mainline,79,105,62,2025-08-08 12:46:00+00:00,2025-08-08 12:54:00+00:00,8.0,17,49.75697590919045,Easy,290
YX,3598,2025-08-12,ORD,SDF,2025-08-12T17:55:00Z,2025-08-12T20:26:00Z,2025-08-12T20:35:00Z,2025-08-12T23:04:00Z,76,ERJ-175,Express,289,415,34,2025-08-12 17:55:00+00:00,2025-08-12 20:35:00+00:00,160.0,255,29.15359702614562,Easy,387
UA,1041,2025-08-12,ORD,GRR,2025-08-12T15:35:00Z,2025-08-12T17:41:00Z,2025-08-12T16:19:00Z,2025-08-12T19:28:00Z,126,B737-700,Mainline,57,50,43,2025-08-12 15:35:00+00:00,2025-08-12 16:19:00+00:00,44.0,14,54.32911687993701,Medium,60
UA,2665,2025-08-11,ORD,IAH,2025-08-11T21:07:00Z,2025-08-11T23:57:00Z,2025-08-12T00:43:00Z,2025-08-12T03:07:00Z,179,B737-900,Mainline,-62,176,56,2025-08-11 21:07:00+00:00,2025-08-12 00:43:00+00:00,216.0,-118,60.27347468138099,Difficult,10
OO,5603,2025-08-08,ORD,FNT,2025-08-08T20:08:00Z,2025-08-08T22:30:00Z,2025-08-08T20:02:00Z,2025-08-08T22:29:00Z,50,CRJ-200,Express,93,99,29,2025-08-08 20:08:00+00:00,2025-08-08 20:02:00+00:00,-6.0,64,49.22164583895968,Easy,308
UA,1120,2025-08-09,ORD,LIR,2025-08-09T07:52:00Z,2025-08-09T11:53:00Z,2025-08-09T07:45:00Z,2025-08-09T11:39:00Z,179,B737-MAX9,Mainline,442,435,70,2025-08-09 07:52:00+00:00,2025-08-09 07:45:00+00:00,-7.0,372,20.04595207359598,Easy,503
OO,5852,2025-08-12,ORD,HSV,2025-08-12T10:46:00Z,2025-08-12T12:37:00Z,2025-08-12T10:43:00Z,2025-08-12T12:21:00Z,76,ERJ-175,Express,85,58,34,2025-08-12 10:46:00+00:00,2025-08-12 10:43:00+00:00,-3.0,51,41.28196517925776,Easy,334
YX,3402,2025-08-09,ORD,YOW,2025-08-09T18:15:00Z,2025-08-09T21:35:00Z,2025-08-09T18:21:00Z,2025-08-09T21:25:00Z,76,ERJ-175,Express,45,89,42,2025-08-09 18:15:00+00:00,2025-08-09 18:21:00+00:00,6.0,3,56.03486158395054,Difficult,90
OO,5505,2025-08-08,ORD,SBN,2025-08-08T15:40:00Z,2025-08-08T17:39:00Z,2025-08-08T15:38:00Z,2025-08-08T17:44:00Z,50,CRJ-200,Express,84,90,29,2025-08-08 15:40:00+00:00,2025-08-08 15:38:00+00:00,-2.0,55,46.09822619612953,Easy,414
OO,5250,2025-08-13,ORD,BNA,2025-08-13T17:50:00Z,2025-08-13T19:39:00Z,2025-08-13T17:57:00Z,2025-08-13T19:30:00Z,76,ERJ-175,Express,65,53,34,2025-08-13 17:50:00+00:00,2025-08-13 17:57:00+00:00,7.0,31,49.002249568477204,Easy,297
YX,3668,2025-08-11,ORD,IND,2025-08-11T08:45:00Z,2025-08-11T11:04:00Z,2025-08-11T08:59:00Z,2025-08-11T11:15:00Z,76,ERJ-175,Express,50,78,39,2025-08-11 08:45:00+00:00,2025-08-11 08:59:00+00:00,14.0,11,47.27300164062354,Easy,367
YX,3598,2025-08-04,ORD,SDF,2025-08-04T17:55:00Z,2025-08-04T20:26:00Z,2025-08-04T18:40:00Z,2025-08-04T21:23:00Z,76,ERJ-175,Express,50,49,34,2025-08-04 17:55:00+00:00,2025-08-04 18:40:00+00:00,45.0,16,53.191225161153,Medium,107
OO,5626,2025-08-10,ORD,DSM,2025-08-10T09:00:00Z,2025-08-10T10:32:00Z,2025-08-10T08:55:00Z,2025-08-10T10:24:00Z,50,CRJ-550,Express,864,791,29,2025-08-10 09:00:00+00:00,2025-08-10 08:55:00+00:00,-5.0,835,29.705790211705196,Easy,490
UA,1576,2025-08-05,ORD,LGA,2025-08-05T20:00:00Z,2025-08-05T23:22:00Z,2025-08-05T20:15:00Z,2025-08-05T23:46:00Z,166,B737-800,Mainline,80,65,51,2025-08-05 20:00:00+00:00,2025-08-05 20:15:00+00:00,15.0,29,37.96645174448517,Easy,441
OO,4791,2025-08-02,ORD,SBN,2025-08-02T10:35:00Z,2025-08-02T12:33:00Z,2025-08-02T10:35:00Z,2025-08-02T12:17:00Z,50,CRJ-550,Express,67,61,29,2025-08-02 10:35:00+00:00,2025-08-02 10:35:00+00:00,0.0,38,54.91476247986377,Medium,138
G7,4426,2025-08-06,ORD,BUF,2025-08-06T10:35:00Z,2025-08-06T13:21:00Z,2025-08-06T10:31:00Z,2025-08-06T13:02:00Z,50,CRJ-550,Express,47,52,29,2025-08-06 10:35:00+00:00,2025-08-06 10:31:00+00:00,-4.0,18,47.14380957816762,Easy,329
OO,5138,2025-08-04,ORD,MGW,2025-08-04T21:13:00Z,2025-08-04T23:59:00Z,2025-08-04T21:14:00Z,2025-08-04T23:52:00Z,50,CRJ-200,Express,70,25,29,2025-08-04 21:13:00+00:00,2025-08-04 21:14:00+00:00,1.0,41,39.01950409889568,Easy,478
OO,5608,2025-08-12,ORD,GRB,2025-08-12T11:10:00Z,2025-08-12T12:23:00Z,2025-08-12T11:07:00Z,2025-08-12T12:19:00Z,50,CRJ-200,Express,93,82,29,2025-08-12 11:10:00+00:00,2025-08-12 11:07:00+00:00,-3.0,64,45.8914369427328,Easy,278
G7,4484,2025-08-05,ORD,AVL,2025-08-05T18:15:00Z,2025-08-05T21:18:00Z,2025-08-05T18:13:00Z,2025-08-05T20:57:00Z,50,CRJ-550,Express,65,60,29,2025-08-05 18:15:00+00:00,2025-08-05 18:13:00+00:00,-2.0,36,57.60434470150197,Difficult,22
OO,5344,2025-08-04,ORD,MBS,2025-08-04T11:05:00Z,2025-08-04T13:22:00Z,2025-08-04T11:04:00Z,2025-08-04T13:22:00Z,50,CRJ-200,Express,106,114,29,2025-08-04 11:05:00+00:00,2025-08-04 11:04:00+00:00,-1.0,77,46.03264140382902,Easy,403
OO,5027,2025-08-07,ORD,MCW,2025-08-07T07:45:00Z,2025-08-07T09:14:00Z,2025-08-07T07:37:00Z,2025-08-07T09:06:00Z,50,CRJ-200,Express,695,700,29,2025-08-07 07:45:00+00:00,2025-08-07 07:37:00+00:00,-8.0,666,13.564777317386262,Easy,546
UA,1205,2025-08-01,ORD,EWR,2025-08-01T11:46:00Z,2025-08-01T15:12:00Z,2025-08-01T11:42:00Z,2025-08-01T14:34:00Z,179,B737-900,Mainline,67,67,56,2025-08-01 11:46:00+00:00,2025-08-01 11:42:00+00:00,-4.0,11,46.78833995618818,Easy,418
UA,399,2025-08-06,ORD,BOS,2025-08-06T11:05:00Z,2025-08-06T14:42:00Z,2025-08-06T11:09:00Z,2025-08-06T14:39:00Z,166,B737-MAX8,Mainline,91,105,51,2025-08-06 11:05:00+00:00,2025-08-06 11:09:00+00:00,4.0,40,48.54970419558322,Easy,270
UA,1252,2025-08-07,ORD,DCA,2025-08-07T07:00:00Z,2025-08-07T09:57:00Z,2025-08-07T06:53:00Z,2025-08-07T09:33:00Z,126,A319-100,Mainline,585,435,43,2025-08-07 07:00:00+00:00,2025-08-07 06:53:00+00:00,-7.0,542,9.67364582789139,Easy,551
UA,953,2025-08-13,ORD,MUC,2025-08-13T18:00:00Z,2025-08-14T09:40:00Z,2025-08-13T18:19:00Z,2025-08-14T09:39:00Z,243,B787-8,Mainline,255,209,150,2025-08-13 18:00:00+00:00,2025-08-13 18:19:00+00:00,19.0,105,49.58064536442542,Easy,276
UA,2387,2025-08-04,ORD,MCO,2025-08-04T06:00:00Z,2025-08-04T09:47:00Z,2025-08-04T06:54:00Z,2025-08-04T10:27:00Z,179,B737-MAX9,Mainline,78,144,62,2025-08-04 06:00:00+00:00,2025-08-04 06:54:00+00:00,54.0,16,47.31093244279533,Easy,357
